Instance                      Max Toggles   Total Toggles   Internal   Switching     Leakage       Total  Percentage    Cell
                              Input Pins    Output Pins     Power      Power         Power         Power  (%)           Name
----------------------------------------------------------------------------------------------------------------------------
mul_F1_mult_16_U47              9.297e+07       2.192e+08  0.0007858   0.0005115   6.957e-05    0.001367      0.1008    FA_X1
U439                             3.67e+08       3.511e+08   0.001048   0.0002921    2.52e-05    0.001366      0.1007    OAI22_X1
mul_E3_mult_16_U72              9.788e+07       2.294e+08  0.0008098    0.000488   6.677e-05    0.001365      0.1006    FA_X1
int_mul_F3_d_reg_5_             3.511e+08       9.599e+07   0.001094   0.0001774   8.827e-05    0.001359      0.1002    DFFR_X1
int_mul_F2_d_reg_6_             3.288e+08       9.675e+07   0.001076   0.0001932   8.825e-05    0.001357         0.1    DFFR_X1
mul_F3_mult_16_U37              7.785e+07       2.101e+08  0.0007619   0.0005158   7.863e-05    0.001356     0.09998    FA_X1
mul_F0_mult_16_U32              9.297e+07       2.147e+08  0.0007629   0.0005331   6.003e-05    0.001356     0.09996    FA_X1
mul_E3_mult_16_U298             9.751e+07       9.751e+07  9.599e-05     0.00125    1.01e-05    0.001356     0.09995    INV_X1
mul_F1_mult_16_U52              9.297e+07       2.305e+08  0.0008117   0.0004769   6.721e-05    0.001356     0.09994    FA_X1
int_mul_E2_d_reg_3_             2.615e+08       9.675e+07   0.001076   0.0001916   8.808e-05    0.001356     0.09992    DFFR_X1
int_mul_E3_d_reg_4_             2.899e+08       9.599e+07   0.001098    0.000167   8.811e-05    0.001353     0.09974    DFFR_X1
int_mul_F1_d_reg_8_             3.413e+08       9.751e+07   0.001092   0.0001723   8.827e-05    0.001353      0.0997    DFFR_X1
int_mul_F1_d_reg_7_             3.405e+08       9.751e+07   0.001091    0.000172   8.827e-05    0.001352     0.09963    DFFR_X1
mul_F0_mult_16_U303             9.751e+07       9.751e+07  9.712e-05    0.001242    1.01e-05     0.00135     0.09949    INV_X1
mul_E2_mult_16_U303             9.751e+07       9.751e+07  9.845e-05    0.001241    1.01e-05     0.00135     0.09948    INV_X1
U461                            3.522e+08       3.405e+08    0.00102    0.000303    2.48e-05    0.001348     0.09936    OAI22_X1
DOUT_reg_2_                     1.667e+08       1.028e+08  0.0008789   0.0003785   8.818e-05    0.001346     0.09918    DFFR_X1
mul_E3_mult_16_U30              8.012e+07       2.298e+08  0.0008135   0.0004674   6.433e-05    0.001345     0.09916    FA_X1
int_mul_F0_d_reg_6_              3.28e+08       9.751e+07   0.001079   0.0001761   8.827e-05    0.001344     0.09905    DFFR_X1
mul_F1_mult_16_U61              1.096e+08       2.075e+08  0.0007421    0.000533   6.812e-05    0.001343     0.09901    FA_X1
mul_F3_mult_16_U44              6.198e+07       1.988e+08   0.000703   0.0005771   6.183e-05    0.001342     0.09892    FA_X1
U523                            3.579e+08       3.485e+08    0.00101    0.000299   3.266e-05    0.001342      0.0989    OAI22_X1
int_mul_F1_d_reg_5_             3.141e+08       9.751e+07   0.001066   0.0001866   8.827e-05    0.001341     0.09887    DFFR_X1
mul_E2_mult_16_U42              1.293e+08       2.389e+08  0.0008261   0.0004588   5.381e-05    0.001339     0.09868    FA_X1
mul_F1_mult_16_U303             9.751e+07       9.751e+07  9.747e-05     0.00123    1.01e-05    0.001338     0.09859    INV_X1
int_mul_F2_d_reg_5_             3.122e+08       9.675e+07    0.00106   0.0001858   8.825e-05    0.001334      0.0983    DFFR_X1
mul_F1_mult_16_U59              9.751e+07       2.309e+08  0.0008149   0.0004565   5.949e-05    0.001331      0.0981    FA_X1
int_mul_F1_d_reg_6_             3.148e+08       9.751e+07   0.001067   0.0001742   8.827e-05    0.001329     0.09798    DFFR_X1
mul_F2_mult_16_U298             9.751e+07       9.751e+07  9.615e-05    0.001217    1.01e-05    0.001323     0.09751    INV_X1
mul_F1_mult_16_U70              1.119e+08         2.2e+08  0.0007612   0.0005028    5.82e-05    0.001322     0.09746    FA_X1
int_mul_F0_d_reg_4_             2.971e+08       9.751e+07    0.00105   0.0001839   8.827e-05    0.001322     0.09746    DFFR_X1
mul_E2_mult_16_U72              1.141e+08       2.211e+08  0.0007798   0.0004755   6.507e-05     0.00132     0.09733    FA_X1
mul_F3_mult_16_U47              8.541e+07       2.063e+08  0.0007411   0.0005093   6.964e-05     0.00132      0.0973    FA_X1
U519                            3.519e+08       3.413e+08   0.001021   0.0002685    2.48e-05    0.001314     0.09685    OAI22_X1
mul_E2_mult_16_U30              8.012e+07       2.298e+08  0.0008128   0.0004351   6.449e-05    0.001312     0.09674    FA_X1
mul_F2_mult_16_U26              9.297e+07       2.086e+08  0.0007408   0.0005093   6.061e-05    0.001311     0.09661    FA_X1
mul_F0_mult_16_U42              1.323e+08       2.283e+08  0.0007941   0.0004563   5.796e-05    0.001308     0.09644    FA_X1
mul_E3_mult_16_U64              8.995e+07       2.143e+08  0.0007578   0.0004867   6.271e-05    0.001307     0.09636    FA_X1
int_mul_F3_d_reg_4_             3.118e+08       9.599e+07   0.001056   0.0001619   8.827e-05    0.001306     0.09625    DFFR_X1
int_mul_F0_d_reg_5_             2.782e+08       9.751e+07   0.001032   0.0001855   8.827e-05    0.001306     0.09625    DFFR_X1
mul_F0_mult_16_U58              9.146e+07       2.116e+08  0.0007444   0.0004978   6.034e-05    0.001303     0.09601    FA_X1
mul_F2_mult_16_U72              9.335e+07       2.105e+08  0.0007551   0.0004716    7.54e-05    0.001302     0.09598    FA_X1
mul_F2_mult_16_U62              9.335e+07       2.048e+08  0.0007245    0.000514   6.317e-05    0.001302     0.09595    FA_X1
int_mul_F2_d_reg_1_              2.57e+08       1.013e+08    0.00103    0.000183   8.825e-05    0.001301     0.09589    DFFR_X1
mul_F1_mult_16_U67              1.383e+08       2.215e+08  0.0007685   0.0004717   6.053e-05    0.001301     0.09588    FA_X1
U481                            3.458e+08       3.382e+08  0.0009806   0.0002874   3.235e-05      0.0013     0.09585    OAI22_X1
mul_F0_mult_16_U26              9.297e+07       2.086e+08  0.0007406   0.0004969   6.061e-05    0.001298     0.09568    FA_X1
mul_F2_mult_16_U64              1.134e+08       2.132e+08  0.0007596   0.0004704   6.659e-05    0.001297     0.09558    FA_X1
int_mul_F0_d_reg_2_             2.695e+08       9.902e+07    0.00103   0.0001766   8.827e-05    0.001295     0.09544    DFFR_X1
mul_F0_mult_16_U67              1.334e+08       2.234e+08  0.0007635   0.0004768   5.389e-05    0.001294      0.0954    FA_X1
mul_F2_mult_16_U31              1.402e+08       2.026e+08  0.0007266   0.0005019   6.492e-05    0.001293     0.09534    FA_X1
U451                            3.413e+08       3.288e+08  0.0009829   0.0002803   2.497e-05    0.001288     0.09495    OAI22_X1
mul_F1_mult_16_U64              1.062e+08       2.128e+08  0.0007534   0.0004666   6.545e-05    0.001285     0.09475    FA_X1
mul_E2_mult_16_U64              1.361e+08       2.132e+08  0.0007462   0.0004768   6.095e-05    0.001284     0.09464    FA_X1
int_mul_E3_d_reg_3_             2.241e+08       9.599e+07   0.001028   0.0001668   8.811e-05    0.001283     0.09457    DFFR_X1
mul_E2_mult_16_U32              8.012e+07       1.943e+08  0.0006912   0.0005263   6.028e-05    0.001278     0.09419    FA_X1
int_mul_F1_d_reg_3_             2.993e+08        9.07e+07   0.001016   0.0001729   8.822e-05    0.001277     0.09416    DFFR_X1
int_mul_F3_d_reg_3_             2.725e+08       9.599e+07   0.001018   0.0001664   8.827e-05    0.001273     0.09382    DFFR_X1
int_reg_3d_reg_7_               1.667e+08       5.291e+07  0.0005851   0.0005964   8.825e-05     0.00127     0.09359    DFFR_X1
mul_E2_mult_16_U36              8.012e+07       1.973e+08  0.0006918   0.0005147   6.236e-05    0.001269     0.09353    FA_X1
int_mul_E3_d_reg_1_             2.022e+08       1.005e+08  0.0009963   0.0001836   8.817e-05    0.001268     0.09348    DFFR_X1
U493                            3.288e+08        3.28e+08  0.0009804   0.0002579    2.49e-05    0.001263     0.09311    OAI22_X1
mul_F3_mult_16_U34              9.297e+07        1.98e+08  0.0007079   0.0004855   6.974e-05    0.001263      0.0931    FA_X1
mul_F2_mult_16_U66              8.428e+07       2.037e+08  0.0007255   0.0004706   6.627e-05    0.001262     0.09306    FA_X1
U517                            3.239e+08       3.148e+08  0.0009425   0.0002925    2.48e-05     0.00126     0.09286    OAI22_X1
mul_F3_mult_16_U70              8.881e+07       2.067e+08  0.0007187   0.0004813   5.897e-05    0.001259      0.0928    FA_X1
mul_E3_mult_16_U36              8.012e+07       1.973e+08  0.0006911   0.0005033   6.215e-05    0.001257     0.09262    FA_X1
int_mul_E3_d_reg_2_             1.969e+08       9.599e+07  0.0009992   0.0001689   8.811e-05    0.001256     0.09259    DFFR_X1
mul_E3_mult_16_U52              7.218e+07       2.109e+08  0.0007549   0.0004311   6.942e-05    0.001255     0.09254    FA_X1
mul_F1_mult_16_U46              1.119e+08       2.139e+08  0.0007487   0.0004452   6.057e-05    0.001255     0.09247    FA_X1
mul_F3_mult_16_U52              8.541e+07       2.063e+08  0.0007274     0.00046   6.695e-05    0.001254     0.09246    FA_X1
mul_F1_mult_16_U29              1.066e+08       2.026e+08  0.0007055   0.0004868   6.159e-05    0.001254     0.09242    FA_X1
int_mul_F3_d_reg_2_             2.536e+08       9.599e+07      0.001   0.0001643   8.827e-05    0.001253     0.09232    DFFR_X1
U499                            3.258e+08       3.118e+08  0.0009316   0.0002956    2.52e-05    0.001252     0.09231    OAI22_X1
int_mul_E2_d_reg_0_             2.426e+08       8.617e+07   0.001005   0.0001592   8.808e-05    0.001252     0.09228    DFFR_X1
mul_E3_mult_16_U32              8.012e+07       1.943e+08  0.0006901   0.0004948   6.003e-05    0.001245     0.09176    FA_X1
mul_F2_mult_16_U34              1.206e+08       1.992e+08  0.0007077   0.0004673   6.908e-05    0.001244      0.0917    FA_X1
mul_F2_mult_16_U61              1.028e+08        2.06e+08   0.000734   0.0004404   6.806e-05    0.001242     0.09159    FA_X1
mul_F1_mult_16_U74              8.768e+07       2.022e+08  0.0007227   0.0004502   6.925e-05    0.001242     0.09156    FA_X1
int_reg_1d_reg_6_               1.667e+08       5.367e+07  0.0006541   0.0004963   8.828e-05    0.001239     0.09131    DFFR_X1
mul_F2_mult_16_U29              1.315e+08        1.98e+08  0.0006888   0.0004858   6.159e-05    0.001236     0.09113    FA_X1
mul_F2_mult_16_U59              9.751e+07       2.135e+08  0.0007519   0.0004215   5.965e-05    0.001233     0.09089    FA_X1
mul_E2_mult_16_U70              8.466e+07       2.071e+08  0.0007281   0.0004404   6.176e-05     0.00123     0.09068    FA_X1
mul_F0_mult_16_U68              9.146e+07       2.105e+08  0.0007493    0.000406   7.112e-05    0.001226      0.0904    FA_X1
mul_E3_mult_16_U44              7.861e+07       1.848e+08  0.0006472   0.0005201   5.755e-05    0.001225     0.09028    FA_X1
mul_F0_mult_16_U65              9.373e+07       2.116e+08  0.0007475   0.0004086   6.654e-05    0.001223     0.09012    FA_X1
mul_E3_mult_16_U42              1.327e+08       2.203e+08  0.0007668   0.0003994   5.518e-05    0.001221     0.09003    FA_X1
int_reg_1d_reg_10_              1.667e+08       9.751e+07  0.0008591   0.0002716   8.828e-05    0.001219     0.08985    DFFR_X1
mul_E2_mult_16_U44              7.861e+07       1.852e+08  0.0006479   0.0005124   5.772e-05    0.001218     0.08978    FA_X1
U507                            3.258e+08       3.122e+08  0.0009322   0.0002591   2.497e-05    0.001216     0.08965    OAI22_X1
U515                            3.224e+08       3.141e+08  0.0009393   0.0002499    2.48e-05    0.001214     0.08949    OAI22_X1
mul_F2_mult_16_U36              8.692e+07       2.014e+08  0.0007039   0.0004494    6.04e-05    0.001214     0.08946    FA_X1
int_reg_1d_reg_5_               1.667e+08       7.634e+07  0.0007587   0.0003658   8.828e-05    0.001213     0.08939    DFFR_X1
mul_E3_mult_16_U62              7.861e+07       1.931e+08  0.0006751   0.0004771   5.895e-05    0.001211     0.08928    FA_X1
U449                            3.299e+08       3.159e+08  0.0009416   0.0002436   2.502e-05     0.00121     0.08921    OAI22_X1
mul_E2_mult_16_U62              7.256e+07       1.875e+08  0.0006564   0.0004928   5.889e-05    0.001208     0.08905    FA_X1
FE_OFC10_int_reg_2d_7           2.683e+07       2.683e+07  0.0001071    0.001077   2.268e-05    0.001206     0.08892    CLKBUF_X2
mul_E3_mult_16_U67              1.277e+08       2.022e+08  0.0007014   0.0004422   6.082e-05    0.001204     0.08878    FA_X1
mul_F1_mult_16_U68              8.466e+07       2.018e+08  0.0007114   0.0004262    6.51e-05    0.001203     0.08866    FA_X1
mul_F1_mult_16_U66              7.559e+07       1.878e+08  0.0006695   0.0004656   6.311e-05    0.001198     0.08832    FA_X1
int_add_F1_d_reg_2_             1.667e+08       1.043e+08  0.0008988   0.0002108   8.837e-05    0.001198      0.0883    DFFR_X1
int_mul_F2_d_reg_4_             3.159e+08       7.559e+07   0.000961   0.0001484   8.824e-05    0.001198     0.08827    DFFR_X1
mul_F1_mult_16_U51              9.637e+07       2.029e+08  0.0007085   0.0004271   5.838e-05    0.001194     0.08801    FA_X1
mul_F2_mult_16_U57              1.391e+08       2.075e+08  0.0007119   0.0004194   6.109e-05    0.001192     0.08789    FA_X1
int_reg_3d_reg_8_               1.667e+08       9.675e+07  0.0008163   0.0002878   8.825e-05    0.001192     0.08789    DFFR_X1
mul_F2_mult_16_U475             8.201e+07       7.596e+07  0.0001103    0.001067    1.42e-05    0.001191     0.08779    NAND2_X1
int_reg_1d_reg_3_               1.667e+08        8.39e+07  0.0008193   0.0002827   8.821e-05     0.00119     0.08773    DFFR_X1
int_reg_2d_reg_2_               1.667e+08       8.088e+07  0.0007588   0.0003417   8.842e-05    0.001189     0.08763    DFFR_X1
mul_F0_mult_16_U479             8.239e+07       7.634e+07   0.000111    0.001057   1.484e-05    0.001183     0.08719    NAND2_X1
mul_F2_mult_16_U42              1.122e+08       2.098e+08  0.0007316   0.0003908    6.03e-05    0.001183     0.08718    FA_X1
U459                            3.122e+08        3.05e+08  0.0009133   0.0002446   2.456e-05    0.001183     0.08717    OAI22_X1
mul_F2_mult_16_U70              1.005e+08       2.003e+08  0.0006893   0.0004373   5.581e-05    0.001182     0.08716    FA_X1
FE_DBTC4_int_reg_2d_0           3.704e+07       3.704e+07  6.927e-05    0.001079   2.846e-05    0.001177     0.08675    INV_X2
U533                            3.125e+08       3.065e+08  0.0008887   0.0002552   3.235e-05    0.001176      0.0867    OAI22_X1
mul_E3_mult_16_U479             8.201e+07       7.596e+07  0.0001102    0.001047    1.42e-05    0.001172     0.08637    NAND2_X1
mul_F1_mult_16_U474             8.239e+07       7.634e+07   0.000111    0.001041   1.484e-05    0.001167     0.08599    NAND2_X1
mul_F3_mult_16_U61               7.71e+07       1.909e+08  0.0006808   0.0004176    6.79e-05    0.001166     0.08597    FA_X1
mul_F2_mult_16_U307             7.483e+07       7.483e+07  7.159e-05    0.001078   1.342e-05    0.001163     0.08575    INV_X1
mul_F2_mult_16_U46               9.94e+07       1.969e+08  0.0006904   0.0004134    5.79e-05    0.001162     0.08563    FA_X1
