Instance                      Max Toggles   Total Toggles   Internal   Switching     Leakage       Total  Percentage    Cell
                              Input Pins    Output Pins     Power      Power         Power         Power  (%)           Name
----------------------------------------------------------------------------------------------------------------------------
mul_A2_mult_16_n53             3.325e+07   4.199e-15         1.1   8.447e-05     0.01096 
mul_A1_mult_16_n136             3.47e+07   4.021e-15         1.1   8.441e-05     0.01095 
mul_B2_mult_16_n318            3.807e+07   3.651e-15         1.1   8.409e-05     0.01091 
n113                           2.602e+07   5.337e-15         1.1   8.403e-05      0.0109 
mul_B2_mult_16_n152            3.253e+07   4.258e-15         1.1    8.38e-05     0.01087 
mul_B1_mult_16_n83                 4e+07   3.459e-15         1.1    8.37e-05     0.01086 
mul_B2_mult_16_n319            3.855e+07   3.584e-15         1.1   8.359e-05     0.01084 
mul_B2_mult_16_n154            3.253e+07   4.247e-15         1.1   8.358e-05     0.01084 
mul_A1_mult_16_n402            3.687e+07   3.742e-15         1.1   8.346e-05     0.01082 
mul_A2_mult_16_n87             3.928e+07   3.508e-15         1.1   8.336e-05     0.01081 
mul_A1_mult_16_n309            4.289e+07   3.192e-15         1.1   8.282e-05     0.01074 
mul_B2_mult_16_n62             4.265e+07   3.203e-15         1.1   8.266e-05     0.01072 
mul_B1_mult_16_n154            3.253e+07   4.181e-15         1.1   8.228e-05     0.01067 
mul_A1_mult_16_n147            3.205e+07   4.239e-15         1.1   8.219e-05     0.01066 
mul_A1_mult_16_n135            3.494e+07   3.887e-15         1.1   8.216e-05     0.01066 
mul_B1_mult_16_n155            2.964e+07   4.528e-15         1.1    8.12e-05     0.01053 
mul_A1_mult_16_n125            2.892e+07   4.629e-15         1.1   8.097e-05      0.0105 
mul_B2_mult_16_n108            3.783e+07    3.52e-15         1.1   8.058e-05     0.01045 
mul_A1_mult_16_n59             3.639e+07   3.655e-15         1.1   8.046e-05     0.01044 
mul_A1_mult_16_n133            4.289e+07   3.094e-15         1.1   8.029e-05     0.01041 
mul_B2_mult_16_n146            4.217e+07   3.141e-15         1.1   8.014e-05     0.01039 
mul_B2_mult_16_n156             2.94e+07   4.497e-15         1.1   7.998e-05     0.01037 
mul_B1_mult_16_n135            3.494e+07   3.766e-15         1.1   7.962e-05     0.01033 
mul_B1_mult_16_n63              3.59e+07   3.659e-15         1.1   7.949e-05     0.01031 
mul_B2_mult_16_n332            2.892e+07   4.528e-15         1.1   7.921e-05     0.01027 
mul_B2_mult_16_n411            2.892e+07   4.522e-15         1.1    7.91e-05     0.01026 
mul_B1_mult_16_n402            3.687e+07    3.54e-15         1.1   7.895e-05     0.01024 
mul_A2_mult_16_n158             2.94e+07   4.433e-15         1.1   7.884e-05     0.01022 
mul_A2_mult_16_n397            5.928e+07   2.198e-15         1.1   7.882e-05     0.01022 
VIN_reg                        4.458e+06   2.921e-14         1.1   7.879e-05     0.01022 
mul_A2_mult_16_n86             4.289e+07   3.033e-15         1.1   7.871e-05     0.01021 
mul_B1_mult_16_n332            2.892e+07   4.486e-15         1.1   7.848e-05     0.01018 
mul_A1_mult_16_n322            3.807e+07   3.396e-15         1.1   7.823e-05     0.01015 
mul_A1_mult_16_n308            3.205e+07   4.028e-15         1.1    7.81e-05     0.01013 
mul_B2_mult_16_n85             3.325e+07   3.873e-15         1.1   7.792e-05     0.01011 
mul_A1_mult_16_n127            2.819e+07   4.561e-15         1.1   7.779e-05     0.01009 
mul_A1_mult_16_n152            3.253e+07   3.947e-15         1.1   7.768e-05     0.01007 
mul_B1_mult_16_n310            4.289e+07    2.99e-15         1.1   7.759e-05     0.01006 
mul_A1_mult_16_n310            4.289e+07   2.974e-15         1.1   7.717e-05     0.01001 
mul_B2_mult_16_n144            3.181e+07   3.997e-15         1.1   7.692e-05    0.009977 
mul_B1_mult_16_n124            2.819e+07   4.505e-15         1.1   7.684e-05    0.009966 
int_reg_1d[7]                  4.578e+06   2.767e-14         1.1   7.665e-05    0.009941 
mul_B2_mult_16_n48             3.349e+07    3.77e-15         1.1   7.639e-05    0.009907 
mul_B2_mult_16_n158            3.157e+07       4e-15         1.1   7.639e-05    0.009907 
mul_B2_mult_16_n396            5.639e+07   2.233e-15         1.1   7.616e-05    0.009878 
mul_A2_mult_16_n48             3.229e+07   3.896e-15         1.1   7.611e-05    0.009871 
mul_B1_mult_16_n141            3.205e+07   3.923e-15         1.1   7.607e-05    0.009866 
mul_B1_mult_16_n69             3.349e+07   3.751e-15         1.1     7.6e-05    0.009857 
mul_B1_mult_16_n134            2.819e+07   4.456e-15         1.1     7.6e-05    0.009857 
mul_A1_mult_16_n128            2.819e+07   4.453e-15         1.1   7.596e-05    0.009851 
mul_A1_mult_16_n157            3.181e+07   3.945e-15         1.1   7.592e-05    0.009847 
mul_A2_mult_16_n320            3.566e+07    3.51e-15         1.1   7.573e-05    0.009822 
mul_B2_mult_16_n400            3.518e+07   3.527e-15         1.1   7.507e-05    0.009737 
mul_B1_mult_16_n308            3.205e+07   3.868e-15         1.1   7.499e-05    0.009726 
int_reg_2d[7]                  4.578e+06   2.706e-14         1.1   7.495e-05     0.00972 
mul_A2_mult_16_n156            3.157e+07   3.923e-15         1.1   7.492e-05    0.009717 
mul_A2_mult_16_n332            2.795e+07   4.427e-15         1.1   7.487e-05     0.00971 
mul_A2_mult_16_n23             2.892e+07   4.276e-15         1.1   7.481e-05    0.009702 
mul_A1_mult_16_n396            5.518e+07   2.225e-15         1.1   7.429e-05    0.009635 
mul_B1_mult_16_n21             2.843e+07   4.287e-15         1.1   7.374e-05    0.009564 
mul_A1_mult_16_n154            3.253e+07   3.741e-15         1.1   7.362e-05    0.009548 
mul_B1_mult_16_n320            3.422e+07   3.555e-15         1.1    7.36e-05    0.009545 
mul_A2_mult_16_n21             2.892e+07   4.207e-15         1.1   7.359e-05    0.009544 
mul_A1_mult_16_n39             3.807e+07   3.179e-15         1.1   7.322e-05    0.009496 
mul_A1_mult_16_n407            3.253e+07   3.719e-15         1.1    7.32e-05    0.009493 
mul_A2_mult_16_n24             3.036e+07   3.983e-15         1.1   7.317e-05     0.00949 
mul_A2_mult_16_n124            2.892e+07   4.181e-15         1.1   7.314e-05    0.009486 
mul_B1_mult_16_n125            2.892e+07   4.173e-15         1.1   7.301e-05    0.009469 
mul_A1_mult_16_n33             2.819e+07   4.272e-15         1.1   7.287e-05    0.009451 
mul_B2_mult_16_n133            3.831e+07   3.142e-15         1.1   7.283e-05    0.009446 
mul_A1_mult_16_n10             3.976e+07   3.026e-15         1.1   7.279e-05     0.00944 
mul_A1_mult_16_n155            2.964e+07   4.055e-15         1.1   7.271e-05     0.00943 
mul_A2_mult_16_n125            2.892e+07   4.155e-15         1.1   7.268e-05    0.009426 
mul_A2_mult_16_n33             2.892e+07   4.148e-15         1.1   7.257e-05    0.009412 
mul_B2_mult_16_n309            3.831e+07   3.088e-15         1.1   7.158e-05    0.009283 
n115                           2.723e+07   4.339e-15         1.1   7.148e-05    0.009271 
mul_A1_mult_16_n158            3.253e+07   3.621e-15         1.1   7.126e-05    0.009242 
mul_B1_mult_16_n122            2.819e+07   4.176e-15         1.1   7.122e-05    0.009237 
mul_B2_mult_16_n402            3.181e+07   3.695e-15         1.1    7.11e-05    0.009222 
mul_B1_mult_16_n307            3.253e+07   3.606e-15         1.1   7.096e-05    0.009203 
DOUT[3]                        1.422e+07    8.21e-15         1.1   7.062e-05    0.009158 
mul_A1_mult_16_n134            2.819e+07   4.138e-15         1.1   7.058e-05    0.009154 
DOUT[0]                        1.494e+07   7.804e-15         1.1   7.054e-05    0.009148 
mul_B2_mult_16_n124            2.795e+07   4.171e-15         1.1   7.053e-05    0.009148 
mul_B1_mult_16_n123            2.819e+07   4.135e-15         1.1   7.053e-05    0.009147 
mul_B2_mult_16_n310            3.831e+07   3.038e-15         1.1   7.042e-05    0.009133 
mul_A1_mult_16_n53             2.892e+07    4.02e-15         1.1   7.033e-05    0.009122 
mul_A1_mult_16_n63             3.783e+07   3.072e-15         1.1   7.031e-05    0.009119 
mul_B2_mult_16_n157             2.41e+07   4.823e-15         1.1   7.031e-05    0.009119 
mul_A1_mult_16_n31             2.892e+07   4.014e-15         1.1   7.021e-05    0.009106 
mul_B1_mult_16_n407            3.181e+07   3.647e-15         1.1   7.017e-05    0.009101 
mul_B2_mult_16_n127            2.892e+07   4.011e-15         1.1   7.016e-05    0.009099 
mul_A1_mult_16_n21             2.843e+07   4.077e-15         1.1   7.013e-05    0.009096 
DOUT[1]                         1.47e+07   7.885e-15         1.1   7.012e-05    0.009094 
mul_B1_mult_16_n153            3.253e+07   3.561e-15         1.1   7.007e-05    0.009088 
mul_B1_mult_16_n33             2.819e+07   4.103e-15         1.1   6.998e-05    0.009077 
mul_A2_mult_16_n122            2.892e+07   3.998e-15         1.1   6.994e-05    0.009071 
mul_B1_mult_16_n128            2.892e+07   3.998e-15         1.1   6.993e-05     0.00907 
mul_A2_mult_16_n312            2.892e+07   3.997e-15         1.1   6.992e-05    0.009069 
mul_A2_mult_16_n146            3.181e+07    3.63e-15         1.1   6.986e-05    0.009061 
mul_B2_mult_16_n123            2.795e+07   4.127e-15         1.1   6.979e-05    0.009051 
mul_B2_mult_16_n21             2.795e+07    4.12e-15         1.1   6.967e-05    0.009035 
mul_A2_mult_16_n128            2.892e+07   3.976e-15         1.1   6.955e-05     0.00902 
mul_B2_mult_16_n33             2.795e+07   4.108e-15         1.1   6.947e-05     0.00901 
mul_A1_mult_16_n312            2.819e+07   4.064e-15         1.1   6.932e-05    0.008991 
mul_B1_mult_16_n158            2.964e+07   3.862e-15         1.1   6.925e-05    0.008981 
mul_A1_mult_16_n354            2.747e+07   4.162e-15         1.1   6.916e-05     0.00897 
mul_B2_mult_16_n128            2.795e+07   4.084e-15         1.1   6.907e-05    0.008958 
mul_A1_mult_16_n355            2.747e+07   4.154e-15         1.1   6.903e-05    0.008953 
mul_B1_mult_16_n143            3.205e+07    3.56e-15         1.1   6.903e-05    0.008953 
mul_B1_mult_16_n396            5.494e+07   2.071e-15         1.1   6.882e-05    0.008926 
mul_B1_mult_16_n411            2.892e+07   3.932e-15         1.1   6.879e-05    0.008922 
mul_A2_mult_16_n137            2.867e+07   3.959e-15         1.1   6.868e-05    0.008908 
mul_B2_mult_16_n81             2.819e+07   4.025e-15         1.1   6.865e-05    0.008904 
mul_A1_mult_16_n122            2.819e+07   4.017e-15         1.1   6.851e-05    0.008885 
mul_B2_mult_16_n153            3.253e+07   3.468e-15         1.1   6.825e-05    0.008852 
mul_A2_mult_16_n355            2.747e+07   4.103e-15         1.1   6.819e-05    0.008844 
mul_B2_mult_16_n122            2.795e+07   4.031e-15         1.1   6.818e-05    0.008842 
mul_A2_mult_16_n140            2.916e+07   3.854e-15         1.1   6.798e-05    0.008817 
mul_A1_mult_16_n124            2.819e+07   3.979e-15         1.1   6.787e-05    0.008802 
mul_B2_mult_16_n315            3.855e+07   2.909e-15         1.1   6.785e-05      0.0088 
mul_B1_mult_16_n127            2.819e+07   3.977e-15         1.1   6.784e-05    0.008798 
mul_B1_mult_16_n395            5.012e+07   2.236e-15         1.1   6.779e-05    0.008793 
mul_B2_mult_16_n125            2.795e+07   4.007e-15         1.1   6.776e-05    0.008788 
mul_A2_mult_16_n108            3.325e+07   3.367e-15         1.1   6.775e-05    0.008787 
mul_A2_mult_16_n127            2.795e+07   3.999e-15         1.1   6.763e-05    0.008771 
mul_A1_mult_16_n401            3.253e+07   3.435e-15         1.1    6.76e-05    0.008767 
mul_B1_mult_16_n39             3.807e+07    2.93e-15         1.1   6.749e-05    0.008753 
mul_A1_mult_16_n149            3.205e+07    3.47e-15         1.1   6.727e-05    0.008725 
mul_B2_mult_16_n312            2.795e+07    3.95e-15         1.1    6.68e-05    0.008664 
mul_A1_mult_16_n307            3.253e+07   3.391e-15         1.1   6.674e-05    0.008655 
mul_B1_mult_16_n312            2.819e+07    3.91e-15         1.1   6.669e-05     0.00865 
mul_B1_mult_16_n137            2.819e+07     3.9e-15         1.1   6.651e-05    0.008627 
mul_A2_mult_16_n123            2.892e+07   3.794e-15         1.1   6.638e-05    0.008609 
mul_A2_mult_16_n357            2.747e+07   3.993e-15         1.1   6.635e-05    0.008606 
mul_A2_mult_16_n133            3.373e+07   3.242e-15         1.1   6.616e-05    0.008581 
mul_A2_mult_16_n310            3.373e+07   3.227e-15         1.1   6.585e-05    0.008541 
IN_reg[2]                      2.578e+07   4.219e-15         1.1   6.581e-05    0.008535 
mul_B1_mult_16_n149            3.205e+07   3.387e-15         1.1   6.567e-05    0.008517 
mul_A2_mult_16_n354            2.723e+07   3.975e-15         1.1   6.549e-05    0.008494 
mul_A2_mult_16_n358            2.747e+07   3.937e-15         1.1   6.543e-05    0.008486 
mul_A1_mult_16_n340            2.048e+07   5.276e-15         1.1   6.537e-05    0.008479 
mul_A2_mult_16_n41             2.699e+07   3.994e-15         1.1   6.521e-05    0.008457 
mul_A2_mult_16_n62             3.518e+07   3.056e-15         1.1   6.506e-05    0.008437 
mul_B2_mult_16_n407             2.94e+07   3.638e-15         1.1    6.47e-05    0.008392 
mul_A2_mult_16_n353            2.723e+07   3.907e-15         1.1   6.437e-05    0.008348 
mul_A1_mult_16_n358            2.723e+07   3.897e-15         1.1    6.42e-05    0.008326 
mul_A1_mult_16_n143            3.205e+07   3.309e-15         1.1   6.417e-05    0.008322 
mul_A1_mult_16_n123            2.819e+07   3.747e-15         1.1   6.391e-05    0.008289 
mul_A2_mult_16_n356            2.747e+07   3.844e-15         1.1   6.388e-05    0.008285 
mul_B1_mult_16_n31             2.892e+07   3.651e-15         1.1   6.387e-05    0.008283 
mul_B2_mult_16_n135            2.867e+07   3.676e-15         1.1   6.377e-05    0.008271 
mul_B1_mult_16_n397            5.157e+07   2.044e-15         1.1   6.376e-05     0.00827 
mul_B2_mult_16_n354            2.747e+07   3.833e-15         1.1    6.37e-05    0.008262 
mul_B1_mult_16_n358            2.723e+07   3.864e-15         1.1   6.365e-05    0.008255 
IN_reg[1]                      2.578e+07   4.073e-15         1.1   6.354e-05    0.008241 
mul_B0_mult_16_n405            8.747e+07   1.197e-15         1.1   6.336e-05    0.008218 
mul_B2_mult_16_n307            3.253e+07   3.188e-15         1.1   6.274e-05    0.008137 
mul_B2_mult_16_n55             3.229e+07   3.209e-15         1.1   6.268e-05     0.00813 
mul_A2_mult_16_n351            2.747e+07   3.765e-15         1.1   6.258e-05    0.008116 
mul_B2_mult_16_n353            2.747e+07   3.761e-15         1.1    6.25e-05    0.008106 
n116                           2.386e+07   4.327e-15         1.1   6.245e-05      0.0081 
mul_B2_mult_16_n357            2.723e+07   3.784e-15         1.1   6.233e-05    0.008084 
mul_B2_mult_16_n143            3.181e+07   3.237e-15         1.1    6.23e-05     0.00808 
mul_A1_mult_16_n397             5.47e+07   1.882e-15         1.1   6.229e-05    0.008078 
mul_B2_mult_16_n351            2.723e+07    3.78e-15         1.1   6.228e-05    0.008077 
mul_A1_mult_16_n356            2.723e+07   3.761e-15         1.1   6.195e-05    0.008035 
mul_B1_mult_16_n354            2.747e+07   3.724e-15         1.1   6.189e-05    0.008027 
IN_reg[5]                      2.578e+07   3.962e-15         1.1   6.181e-05    0.008016 
mul_A1_mult_16_n153            3.253e+07   3.137e-15         1.1   6.174e-05    0.008007 
mul_A2_mult_16_n155             2.41e+07   4.226e-15         1.1   6.161e-05     0.00799 
mul_B1_mult_16_n357            2.723e+07   3.735e-15         1.1   6.152e-05    0.007979 
mul_B2_mult_16_n358            2.723e+07   3.729e-15         1.1   6.143e-05    0.007968 
mul_A1_mult_16_n351            2.723e+07   3.724e-15         1.1   6.134e-05    0.007956 
IN_reg[6]                      2.434e+07   4.151e-15         1.1   6.112e-05    0.007927 
mul_A1_mult_16_n353            2.723e+07   3.702e-15         1.1   6.099e-05     0.00791 
mul_B1_mult_16_n351            2.747e+07   3.664e-15         1.1    6.09e-05    0.007898 
mul_A1_mult_16_n359            2.723e+07   3.693e-15         1.1   6.084e-05    0.007891 
mul_A2_mult_16_n55             3.373e+07   2.976e-15         1.1   6.075e-05    0.007879 
mul_B2_mult_16_n356            2.723e+07   3.687e-15         1.1   6.073e-05    0.007876 
mul_A2_mult_16_n152             2.41e+07   4.165e-15         1.1   6.071e-05    0.007874 
mul_A2_mult_16_n400            2.458e+07   4.079e-15         1.1   6.065e-05    0.007866 
mul_B1_mult_16_n53              2.41e+07   4.158e-15         1.1   6.062e-05    0.007862 
mul_B2_mult_16_n355            2.723e+07    3.67e-15         1.1   6.045e-05     0.00784 
